Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
10/14/2021,del tasty sesame,156.0,0.0,Expenses:Food:Groceries,-156.0,True,True
10/14/2021,rder santis,150.0,0.0,Expenses:Professional Fees,-150.0,True,True
10/15/2021,oranges,150.0,0.0,Expenses:Food:Groceries,-150.0,True,True
10/15/2021,rados flower,600.0,0.0,Expenses:Food:Groceries,-600.0,True,True
10/16/2021,andoks dinner,1040.0,0.0,Expenses:Food:Dining,-1040.0,True,True
10/20/2021,alessi school item pick up,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
10/20/2021,mam b sunday,50.0,0.0,Expenses:Transportation:Parking,-50.0,True,True
10/21/2021,waltermart replacement,22.0,0.0,Expenses:Household Supplies,-22.0,True,True
10/22/2021,bernard raspberry,780.0,0.0,Expenses:Food:Groceries,-780.0,True,True
10/22/2021,bonchon dinner,1150.0,0.0,Expenses:Food:Dining,-1150.0,True,True
10/22/2021,mam b nuts,2165.0,0.0,Expenses:Food:Groceries,-2165.0,True,True
10/27/2021,ikea delivery,1250.0,0.0,Expenses:Professional Fees,-1250.0,True,True
10/27/2021,marissa,3000.0,0.0,Expenses:Miscellaneous:Unaccounted,-3000.0,True,True
10/27/2021,sir gio delivery fee,130.0,0.0,Expenses:Professional Fees,-130.0,True,True
10/27/2021,squishy cat toy,200.0,0.0,Expenses:Childcare:Toys,-200.0,True,True
10/27/2021,tennis court 10 session,3000.0,0.0,Expenses:Health:Sports,-3000.0,True,True
10/28/2021,buddys,3500.0,0.0,Expenses:Food:Dining,-3500.0,True,True
10/28/2021,rendang delivery,115.0,0.0,Expenses:Professional Fees,-115.0,True,True
10/29/2021,ice tubes,126.0,0.0,Expenses:Food:Groceries,-126.0,True,True
10/30/2021,dinner mcdo,1030.0,0.0,Expenses:Food:Dining,-1030.0,True,True
11/2/2021,binding ironing board,200.0,0.0,Expenses:Household Supplies,-200.0,True,True
11/4/2021,bernard berries & avocado,1016.0,0.0,Expenses:Food:Groceries,-1016.0,True,True
11/4/2021,sharpening knife,300.0,0.0,Expenses:Professional Fees,-300.0,True,True
11/4/2021,true value pick up,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
11/5/2021,leaks,40.0,0.0,Expenses:Food:Groceries,-40.0,True,True
11/5/2021,philips LED light 28w,335.0,0.0,Expenses:Household Supplies,-335.0,True,True
11/5/2021,sanlo gate ID ara,100.0,0.0,Liabilities:Other:Ara Loan:Others,-100.0,True,True
11/6/2021,ANDOKS dinner,1030.0,0.0,Expenses:Food:Dining,-1030.0,True,True
11/8/2021,brabantia iron cover,2300.0,0.0,Expenses:Household Supplies,-2300.0,True,True
11/8/2021,firefly kitchen LED light,1520.0,0.0,Expenses:Household Supplies,-1520.0,True,True
11/9/2021,"bernard raspberries, avocado",1000.0,0.0,Expenses:Food:Groceries,-1000.0,True,True
11/9/2021,CIF cream,420.0,0.0,Expenses:Health:Medicines,-420.0,True,True
11/9/2021,michelle's birthday,3500.0,0.0,Expenses:Professional Fees,-3500.0,True,True
11/13/2021,mulwara tenderloin,1504.0,0.0,Expenses:Food:Groceries,-1504.0,True,True
11/13/2021,perwoll liquid,765.0,0.0,Expenses:Household Supplies,-765.0,True,True
11/13/2021,young corn,30.0,0.0,Expenses:Food:Groceries,-30.0,True,True
11/15/2021,"bernard avocado, raspberry",700.0,0.0,Expenses:Food:Groceries,-700.0,True,True
11/16/2021,bernard avocado berries,580.0,0.0,Expenses:Food:Groceries,-580.0,True,True
11/16/2021,healthy option gluten bread,797.0,0.0,Expenses:Health:Alternative,-797.0,True,True
11/18/2021,fecalysis test michelle,775.0,0.0,Expenses:Household Staff:Michelle:Others,-775.0,True,True
11/19/2021,grab pick up fee,210.0,0.0,Expenses:Professional Fees,-210.0,True,True
11/19/2021,ning plants and pots,1890.0,0.0,Expenses:Household Supplies,-1890.0,True,True
11/20/2021,dinner burger king,1000.0,0.0,Expenses:Food:Dining,-1000.0,True,True
11/22/2021,bread rolls,784.0,0.0,Expenses:Food:Groceries,-784.0,True,True
11/25/2021,brie cheese,367.0,0.0,Expenses:Food:Groceries,-367.0,True,True
11/26/2021,alessi tennis thursday,200.0,0.0,Expenses:Childcare:Extracurricular Activities,-200.0,True,True
11/26/2021,kapeng barako,380.0,0.0,Expenses:Food:Groceries,-380.0,True,True
11/26/2021,langka,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
11/27/2021,mcdo dinner,1050.0,0.0,Expenses:Food:Dining,-1050.0,True,True
11/27/2021,sir G lalamove,166.0,0.0,Expenses:Professional Fees,-166.0,True,True
11/29/2021,hanging clips,270.0,0.0,Expenses:Household Supplies,-270.0,True,True
12/1/2021,andoks chicken,400.0,0.0,Expenses:Food:Dining,-400.0,True,True
12/3/2021,almond nuts,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
12/3/2021,chocolate chips santis,890.0,0.0,Expenses:Household Supplies,-890.0,True,True
12/3/2021,ice bag,80.0,0.0,Expenses:Food:Groceries,-80.0,True,True
12/3/2021,lemon squizer,190.0,0.0,Expenses:Food:Groceries,-190.0,True,True
12/3/2021,rider grab,190.0,0.0,Expenses:Professional Fees,-190.0,True,True
12/8/2021,miralax,2150.0,0.0,Expenses:Health:Medicines,-2150.0,True,True
12/10/2021,knife sharpener,700.0,0.0,Expenses:Professional Fees,-700.0,True,True
12/10/2021,lalamove pick up for school,150.0,0.0,Expenses:Professional Fees,-150.0,True,True
12/10/2021,salmon steak,1345.0,0.0,Expenses:Food:Groceries,-1345.0,True,True
12/11/2021,bulalo world dinner,1162.0,0.0,Expenses:Food:Dining,-1162.0,True,True
12/11/2021,food panda delivery,150.0,0.0,Expenses:Professional Fees,-150.0,True,True
12/11/2021,Gift ARC,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/11/2021,Gift Garbage Collector,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/11/2021,Gift Mailman POST OFFICE,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/11/2021,Gift Manila Water mailman,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/11/2021,Gift Meralco Mailman,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/11/2021,Gift Summit,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/13/2021,lalamove alessi school materials,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
12/14/2021,dibea head vacuum,2261.0,0.0,Expenses:Household Supplies,-2261.0,True,True
12/14/2021,Gift to fernando,100.0,0.0,Expenses:Gifts,-100.0,True,True
12/14/2021,lalamove pick up scooter,140.0,0.0,Expenses:Professional Fees,-140.0,True,True
12/14/2021,vacuum filter,400.0,0.0,Expenses:Household Supplies,-400.0,True,True
12/15/2021,gift Admin Ms. Tina,1000.0,0.0,Expenses:Gifts,-1000.0,True,True
12/15/2021,gift ball boy moy,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift ball boy topeng,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift el tigre guards,7000.0,0.0,Expenses:Gifts,-7000.0,True,True
12/15/2021,gift Jerry,1500.0,0.0,Expenses:Gifts,-1500.0,True,True
12/15/2021,gift lazada boy PABLO,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift lazada boy REY,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift lazada boy TOBY,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift to coach edwin,1000.0,0.0,Expenses:Gifts,-1000.0,True,True
12/15/2021,gift to coach jon,900.0,0.0,Expenses:Gifts,-900.0,True,True
12/15/2021,gift to lady guard Ms. Lao,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift to lady guard Ms. reformoso,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,gift to lady guard Ms. Sunday,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/15/2021,Gift to rolly,1500.0,0.0,Expenses:Gifts,-1500.0,True,True
12/15/2021,lalamove zalora,130.0,0.0,Expenses:Professional Fees,-130.0,True,True
12/17/2021,elmer salary x3 friday,2400.0,0.0,Expenses:Professional Fees,-2400.0,True,True
12/17/2021,gift elmer,2500.0,0.0,Expenses:Gifts,-2500.0,True,True
12/17/2021,gift santis rider Mark,500.0,0.0,Expenses:Gifts,-500.0,True,True
12/17/2021,groound beef,677.0,0.0,Expenses:Food:Groceries,-677.0,True,True
12/17/2021,pakwan,330.0,0.0,Expenses:Food:Groceries,-330.0,True,True
12/17/2021,smoke salmon slice,475.0,0.0,Expenses:Food:Groceries,-475.0,True,True
12/18/2021,santis bacon,726.0,0.0,Expenses:Food:Groceries,-726.0,True,True
12/23/2021,garbage collector,1000.0,0.0,Expenses:Professional Fees,-1000.0,True,True
1/1/2022,dinner bon chon,350.0,0.0,Expenses:Food:Dining,-350.0,True,True
1/1/2022,return from garbage collector,0.0,100.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),100.0,True,True
1/6/2022,12-14-21 bernard,800.0,0.0,Expenses:Food:Groceries,-800.0,True,True
1/6/2022,12-16 21 bernard,800.0,0.0,Expenses:Food:Groceries,-800.0,True,True
1/6/2022,lalamove pick up meds,100.0,0.0,Expenses:Health:Medicines,-100.0,True,True
1/14/2022,michelle fod allowance,500.0,0.0,Liabilities:Other:Michelle Loan:Allowance,-500.0,True,True
1/19/2022,rolling tape lazada,147.0,0.0,Expenses:Household Supplies,-147.0,True,True
1/20/2022,lazada BUTANE,230.0,0.0,Expenses:Household Supplies,-230.0,True,True
1/21/2022,lalamove mam B med,170.0,0.0,Expenses:Professional Fees,-170.0,True,True
1/21/2022,mercruy drug pick up,225.0,0.0,Expenses:Professional Fees,-225.0,True,True
1/21/2022,onioins,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
1/21/2022,white onions,140.0,0.0,Expenses:Household Supplies,-140.0,True,True
1/24/2022,michelle grab,380.0,0.0,Expenses:Household Staff:Michelle:Others,-380.0,True,True
1/27/2022,lazada pare mop,208.0,0.0,Expenses:Household Supplies,-208.0,True,True
1/28/2022,big pots,600.0,0.0,Expenses:Household Supplies,-600.0,True,True
1/28/2022,chicharo,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
1/28/2022,dark choco coins,840.0,0.0,Expenses:Food:Groceries,-840.0,True,True
1/28/2022,lalamove repair shop,145.0,0.0,Expenses:Professional Fees,-145.0,True,True
1/28/2022,lalamove soda stream,350.0,0.0,Expenses:Professional Fees,-350.0,True,True
1/28/2022,onion spring,25.0,0.0,Expenses:Food:Groceries,-25.0,True,True
1/28/2022,sir gio lalamove,112.0,0.0,Expenses:Professional Fees,-112.0,True,True
1/28/2022,small pots,300.0,0.0,Expenses:Household Supplies,-300.0,True,True
1/28/2022,taxi for pots,265.0,0.0,Expenses:Transportation:Public,-265.0,True,True
1/31/2022,Adjustmemt,0.0,5.0,Expenses:Miscellaneous:Adjustment,5.0,True,True
2/2/2022,bernard black berries,400.0,0.0,Expenses:Food:Groceries,-400.0,True,True
2/4/2022,cabage,70.0,0.0,Expenses:Food:Groceries,-70.0,True,True
2/4/2022,dustpan,180.0,0.0,Expenses:Household Supplies,-180.0,True,True
2/4/2022,kuya elmer,800.0,0.0,Expenses:Professional Fees,-800.0,True,True
2/4/2022,plus tanglad,20.0,0.0,Expenses:Food:Groceries,-20.0,True,True
2/4/2022,sugar bits,80.0,0.0,Expenses:Food:Groceries,-80.0,True,True
2/7/2022,alessi school pick up,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
2/11/2022,guava,130.0,0.0,Expenses:Food:Groceries,-130.0,True,True
2/11/2022,miki,40.0,0.0,Expenses:Food:Groceries,-40.0,True,True
2/12/2022,fundate w/ yuri,1000.0,0.0,Expenses:Food:Groceries,-1000.0,True,True
2/12/2022,sir gio tennis,1000.0,0.0,Expenses:Health:Sports,-1000.0,True,True
2/14/2022,valentine lunch,2180.0,0.0,Expenses:Food:Dining,-2180.0,True,True
2/16/2022,tea candle lazada,220.0,0.0,Expenses:Household Supplies,-220.0,True,True
2/19/2022,my kuya,270.0,0.0,Expenses:Professional Fees,-270.0,True,True
2/19/2022,tooth fairy cards,500.0,0.0,Expenses:Household Supplies,-500.0,True,True
2/21/2022,kuysen,800.0,0.0,Expenses:Professional Fees,-800.0,True,True
2/21/2022,sir gio sausage delivery,3680.0,0.0,Expenses:Food:Groceries,-3680.0,True,True
2/25/2022,10 receptacle sucket,540.0,0.0,Expenses:Household Supplies,-540.0,True,True
2/25/2022,16pcs ff 3w warm white,2360.0,0.0,Expenses:Household Supplies,-2360.0,True,True
2/25/2022,7w warm white,530.0,0.0,Expenses:Household Supplies,-530.0,True,True
2/25/2022,detectolite,265.0,0.0,Expenses:Household Supplies,-265.0,True,True
2/25/2022,electric tape,55.0,0.0,Expenses:Household Supplies,-55.0,True,True
2/25/2022,ff halogen bulb,130.0,0.0,Expenses:Household Supplies,-130.0,True,True
2/25/2022,flat cord 10 m,300.0,0.0,Expenses:Household Supplies,-300.0,True,True
2/25/2022,j.cucumber,90.0,0.0,Expenses:Food:Groceries,-90.0,True,True
2/25/2022,liha,60.0,0.0,Expenses:Professional Fees,-60.0,True,True
2/25/2022,refund kuysen from annie,800.0,0.0,Expenses:Professional Fees,-800.0,True,True
2/25/2022,screw driver,345.0,0.0,Expenses:Professional Fees,-345.0,True,True
2/25/2022,spray blck,700.0,0.0,Expenses:Household Supplies,-700.0,True,True
2/25/2022,sunflower,450.0,0.0,Expenses:Household Supplies,-450.0,True,True
2/26/2022,additional receptacles,378.0,0.0,Expenses:Food:Groceries,-378.0,True,True
2/26/2022,food fanda delivery,200.0,0.0,Expenses:Professional Fees,-200.0,True,True
2/26/2022,javit ac cleaaning,5400.0,0.0,Expenses:Professional Fees,-5400.0,True,True
3/5/2022,alessi tennis ball,1540.0,0.0,Expenses:Childcare:Extracurricular Activities,-1540.0,True,True
3/5/2022,bench fee,600.0,0.0,Expenses:Professional Fees,-600.0,True,True
3/5/2022,jerry bench pakyaw,3500.0,0.0,Expenses:Professional Fees,-3500.0,True,True
3/7/2022,william nuts,923.0,0.0,Expenses:Food:Groceries,-923.0,True,True
3/8/2022,mercury drug pick up,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
3/9/2022,lalamove mercury,250.0,0.0,Expenses:Professional Fees,-250.0,True,True
3/9/2022,mam b tip rider,20.0,0.0,Expenses:Professional Fees,-20.0,True,True
3/10/2022,jehans milk,450.0,0.0,Expenses:Food:Groceries,-450.0,True,True
3/12/2022,bega cheese x6,1920.0,0.0,Expenses:Food:Groceries,-1920.0,True,True
3/12/2022,yugort delivery fee,115.0,0.0,Expenses:Professional Fees,-115.0,True,True
3/14/2022,zip liquid,340.0,0.0,Expenses:Household Supplies,-340.0,True,True
3/17/2022,alessi,250.0,0.0,Expenses:Childcare:Extracurricular Activities,-250.0,True,True
3/17/2022,santis chocolate chips,700.0,0.0,Expenses:Household Supplies,-700.0,True,True
3/18/2022,j cucumber,80.0,0.0,Expenses:Food:Groceries,-80.0,True,True
3/18/2022,s.onion,20.0,0.0,Expenses:Food:Groceries,-20.0,True,True
3/18/2022,tanlad,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
3/18/2022,tuyo/tinapa,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
3/19/2022,candle bulbs,500.0,0.0,Expenses:Household Supplies,-500.0,True,True
3/19/2022,capacitor fan,400.0,0.0,Expenses:Household Supplies,-400.0,True,True
3/19/2022,ceate valve,400.0,0.0,Expenses:Household Supplies,-400.0,True,True
3/20/2022,lalamove lootbags to laren,200.0,0.0,Expenses:Professional Fees,-200.0,True,True
3/20/2022,party decor,5428.0,0.0,Expenses:Household Supplies,-5428.0,True,True
3/22/2022,fedex,578.0,0.0,Expenses:Professional Fees,-578.0,True,True
3/22/2022,mam b lalamove,170.0,0.0,Expenses:Professional Fees,-170.0,True,True
3/22/2022,slva id michelle/mam b renew,225.0,0.0,Expenses:Miscellaneous,-225.0,True,True
3/24/2022,brgy id renew,100.0,0.0,Expenses:Miscellaneous,-100.0,True,True
3/24/2022,dark chocolate chips,430.0,0.0,Expenses:Household Supplies,-430.0,True,True
3/25/2022,ara f.allowance,500.0,0.0,Liabilities:Other:Ara Loan:Allowance,-500.0,True,True
3/25/2022,balloons pick up,400.0,0.0,Expenses:Professional Fees,-400.0,True,True
3/25/2022,flower friend,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
3/25/2022,michelle f.allowance,500.0,0.0,Liabilities:Other:Michelle Loan:Allowance,-500.0,True,True
3/25/2022,patato,270.0,0.0,Expenses:Food:Groceries,-270.0,True,True
3/25/2022,sanlo flower,550.0,0.0,Expenses:Food:Groceries,-550.0,True,True
3/26/2022,ice cubes,200.0,0.0,Expenses:Food:Groceries,-200.0,True,True
3/26/2022,lalamove cake pickup,175.0,0.0,Expenses:Gifts,-175.0,True,True
3/26/2022,lalamove pick up,350.0,0.0,Expenses:Professional Fees,-350.0,True,True
3/26/2022,tennis slot,3000.0,0.0,Expenses:Health:Sports,-3000.0,True,True
3/27/2022,arguillas phone case,340.0,0.0,Expenses:Household Supplies,-340.0,True,True
3/27/2022,argulla ceramic screen,300.0,0.0,Expenses:Household Supplies,-300.0,True,True
3/27/2022,shopee dehumidifier,2000.0,0.0,Expenses:Household Supplies,-2000.0,True,True
3/29/2022,alessi amici pizza,2500.0,0.0,Expenses:Professional Fees,-2500.0,True,True
3/29/2022,alessi ice cubes,200.0,0.0,Expenses:Food:Groceries,-200.0,True,True
3/29/2022,alessi red cups,200.0,0.0,Expenses:Food:Groceries,-200.0,True,True
3/29/2022,spot spare parts,900.0,0.0,Expenses:Household Supplies,-900.0,True,True
4/1/2022,pancit,80.0,0.0,Expenses:Food:Dining,-80.0,True,True
4/1/2022,radoz,280.0,0.0,Expenses:Household Supplies,-280.0,True,True
4/1/2022,tinapa,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
4/4/2022,coconut milk,200.0,0.0,Expenses:Food:Groceries,-200.0,True,True
4/9/2022,ara & shadow grab,670.0,0.0,Expenses:Household Staff:Ara:Others,-670.0,True,True
4/9/2022,order food,1200.0,0.0,Expenses:Food:Dining,-1200.0,True,True
4/18/2022,bernard/berries/raspberries,1050.0,0.0,Expenses:Food:Groceries,-1050.0,True,True
4/18/2022,fuji apple,122.0,0.0,Expenses:Food:Groceries,-122.0,True,True
4/18/2022,gardenia,75.0,0.0,Expenses:Food:Groceries,-75.0,True,True
4/18/2022,green kiwi,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
4/18/2022,liver spread,230.0,0.0,Expenses:Food:Groceries,-230.0,True,True
4/18/2022,pickles,85.0,0.0,Expenses:Food:Groceries,-85.0,True,True
4/18/2022,red cabbage,80.0,0.0,Expenses:Food:Groceries,-80.0,True,True
4/22/2022,manggo,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
4/23/2022,over night,1324.0,0.0,Expenses:Food:Dining,-1324.0,True,True
4/24/2022,shopwise exceed fee,110.0,0.0,Expenses:Professional Fees,-110.0,True,True
4/25/2022,bernard rapsberry,400.0,0.0,Expenses:Food:Groceries,-400.0,True,True
4/26/2022,arc x7,430.0,0.0,Expenses:Utilities:Drinking Water,-430.0,True,True
4/26/2022,julia santis,2190.0,0.0,Expenses:Food:Groceries,-2190.0,True,True
4/27/2022,prosautto,329.0,0.0,Expenses:Food:Groceries,-329.0,True,True
4/27/2022,yogurt x8,434.0,0.0,Expenses:Food:Groceries,-434.0,True,True
4/28/2022,shopee sir gio,221.0,0.0,Expenses:Professional Fees,-221.0,True,True
4/29/2022,cury,30.0,0.0,Expenses:Food:Groceries,-30.0,True,True
4/29/2022,d. fruit,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
4/29/2022,dust pan,200.0,0.0,Expenses:Household Supplies,-200.0,True,True
4/29/2022,flowers (mam b friend),500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
4/29/2022,flowers sanlo,280.0,0.0,Expenses:Food:Groceries,-280.0,True,True
4/29/2022,r. onion,20.0,0.0,Expenses:Food:Groceries,-20.0,True,True
4/29/2022,s. onion,25.0,0.0,Expenses:Food:Groceries,-25.0,True,True
4/29/2022,s.pears,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
4/29/2022,srawberry,150.0,0.0,Expenses:Food:Groceries,-150.0,True,True
4/30/2022,alessi reward stickers,250.0,0.0,Expenses:Household Supplies,-250.0,True,True
4/30/2022,alessi taho,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
4/30/2022,garden stuff,2650.0,0.0,Expenses:Household Supplies,-2650.0,True,True
4/30/2022,mam b parking,50.0,0.0,Expenses:Professional Fees,-50.0,True,True
4/30/2022,plastics cups,300.0,0.0,Expenses:Food:Groceries,-300.0,True,True
4/30/2022,sir gio delivery,1507.0,0.0,Expenses:Household Supplies,-1507.0,True,True
4/30/2022,vaxcert laminated,340.0,0.0,Expenses:Professional Fees,-340.0,True,True
4/30/2022,yakult,95.0,0.0,Expenses:Food:Groceries,-95.0,True,True
5/2/2022,lalamove jeeves,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
5/3/2022,Alessi Fan,500.0,0.0,Expenses:Childcare:Extracurricular Activities,-500.0,True,True
5/3/2022,Alessi Football,500.0,0.0,Expenses:Childcare:Extracurricular Activities,-500.0,True,True
5/5/2022,Milk (X6),575.0,0.0,Expenses:Food:Groceries,-575.0,True,True
5/6/2022,Alamang,150.0,0.0,Expenses:Food:Groceries,-150.0,True,True
5/6/2022,Delivery Rider,80.0,0.0,Expenses:Professional Fees,-80.0,True,True
5/6/2022,Flowers( Friend Mam),350.0,0.0,Expenses:Food:Groceries,-350.0,True,True
5/6/2022,King Prawn (Big Size),1300.0,0.0,Expenses:Food:Groceries,-1300.0,True,True
5/6/2022,Lozartan,765.0,0.0,Expenses:Health:Medicines,-765.0,True,True
5/6/2022,Mustasa,30.0,0.0,Expenses:Food:Groceries,-30.0,True,True
5/6/2022,Peras,90.0,0.0,Expenses:Food:Groceries,-90.0,True,True
5/6/2022,Sibuyas,150.0,0.0,Expenses:Food:Groceries,-150.0,True,True
5/6/2022,Sugar Bits,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
5/10/2022,Bernard,400.0,0.0,Expenses:Food:Groceries,-400.0,True,True
5/12/2022,Hand Grip Tennis Rocket,200.0,0.0,Expenses:Health:Sports,-200.0,True,True
5/12/2022,Truffle Noir Cheese,574.0,0.0,Expenses:Food:Groceries,-574.0,True,True
5/13/2022,Ara Birthday,3680.0,0.0,Expenses:Household Staff:Ara:Others,-3680.0,True,True
5/13/2022,Kiwi,35.0,0.0,Expenses:Food:Groceries,-35.0,True,True
